1240,0.085083302,6.0563646,1.539999988,1.145756502,1.909019977,0.002066767
1232.589641,0.084316856,6.015546886,1.537976677,1.105293744,1.910004219,0.002029053
1225.267327,0.083567301,5.97517803,1.537657767,1.0655531,1.910970687,0.00199192
1218.031496,0.08283434,5.935249829,1.538966728,1.026616087,1.911919409,0.001955888
1210.880626,0.082117735,5.895754432,1.541821347,0.988559085,1.912850932,0.001920693
1203.81323,0.081416976,5.856684021,1.54613367,0.951451694,1.913766067,0.001886594
1196.827853,0.080731952,5.818030994,1.551811334,0.915356441,1.914664575,0.001853066
1189.923077,0.080062193,5.779787968,1.558757611,0.880327377,1.915547523,0.001820367
1183.097514,0.079407463,5.741947714,1.566872712,0.846409533,1.916414673,0.001788235
1176.34981,0.078767421,5.70450316,1.576055184,0.813638706,1.917266827,0.001757189
1169.678639,0.078141882,5.667447323,1.586202469,0.782040455,1.918104007,0.001726705
1163.082707,0.077530466,5.630773568,1.597213763,0.751630763,1.918926752,0.001696782
1156.560748,0.076932955,5.594475103,1.608989069,0.722416654,1.919735341,0.001667678
1150.111524,0.076349107,5.55854569,1.621432564,0.694395823,1.920530314,0.001639391
1143.733826,0.075778763,5.522978763,1.63445235,0.667557852,1.921311687,0.001611659
1137.426471,0.075221471,5.487768241,1.647961452,0.641885463,1.922079736,0.001584482
1131.1883,0.074677217,5.452908094,1.66187861,0.617355259,1.922834997,0.001557856
1125.018182,0.074145609,5.418392342,1.676128146,0.59393818,1.923577747,0.001532041
1118.915009,0.073626515,5.384215158,1.690641794,0.571600976,1.924307998,0.001506775
1112.877698,0.073119698,5.350370874,1.705356386,0.550307553,1.925026284,0.001481798
1106.905188,0.072624996,5.316853994,1.720215886,0.530019521,1.92573262,0.001457627
1100.996441,0.072142147,5.283658911,1.735169271,0.510695996,1.926427797,0.001433742
1095.150442,0.071670964,5.250780487,1.750172547,0.492296603,1.927111307,0.001410661
1089.366197,0.071211346,5.218213397,1.7651859,0.474779172,1.927783942,0.001387863
1083.642732,0.070762989,5.185952507,1.780175018,0.45810271,1.928445971,0.001365607
1077.979094,0.070325768,5.153992793,1.795109935,0.442226955,1.929097148,0.001343893
1072.37435,0.069899643,5.122329447,1.809965322,0.427111774,1.929738,0.001322718
1066.827586,0.069484277,5.09095748,1.824719059,0.412718602,1.930369057,0.001301824
1061.337907,0.069079508,5.059872427,1.839352645,0.399010218,1.930989809,0.001281467
1055.904437,0.068685372,5.029069365,1.85385058,0.385950738,1.931601043,0.001261389
1050.526316,0.068301489,4.998543997,1.86819957,0.373505867,1.932202769,0.001241847
1045.202703,0.067927874,4.968291778,1.882389868,0.361642937,1.932795254,0.00122284
1039.932773,0.067564332,4.938308307,1.896412349,0.350330982,1.933378507,0.00120411
1034.715719,0.067210756,4.908589338,1.910260618,0.339540319,1.933952793,0.001185655
1029.550749,0.066867033,4.879130783,1.923929783,0.329242785,1.934518639,0.001167732
1024.437086,0.066532941,4.849928415,1.937415864,0.319412322,1.935075534,0.001150084
1019.37397,0.06620845,4.820978278,1.95071672,0.310023743,1.935624262,0.00113271
1014.360656,0.065893424,4.792276384,1.963830453,0.30105323,1.936164829,0.001115866
1009.396411,0.065587717,4.76381882,1.976756692,0.292479091,1.936697242,0.001099036
1004.480519,0.06529128,4.735601752,1.989495917,0.284279799,1.937221508,0.001082994
999.612278,0.065004059,4.70762143,2.002048399,0.276435874,1.937738408,0.001066965
994.790997,0.064725777,4.679874296,2.014416004,0.268929059,1.938247689,0.001051207
990.016,0.064456472,4.652356676,2.026600235,0.26174131,1.938749358,0.001035977
985.286624,0.064195961,4.625065094,2.038603444,0.254856824,1.939243678,0.001021017
980.602219,0.063944271,4.597995962,2.050428207,0.248259607,1.939730912,0.001006325
975.962145,0.063701314,4.571145902,2.062077259,0.241935164,1.940211324,0.000991645
971.365777,0.063466887,4.54451153,2.07355389,0.235870166,1.940684662,0.00097749
966.8125,0.063240998,4.518089687,2.084861051,0.230051302,1.941151186,0.000963603
962.301711,0.063023542,4.491876998,2.096001972,0.22446663,1.941611419,0.000949984
957.832817,0.062814406,4.465870425,2.106980494,0.219104544,1.942064849,0.000936632
953.405239,0.062613588,4.440066606,2.117799701,0.213954606,1.942511996,0.000923546
949.018405,0.062421074,4.414462639,2.128463687,0.209006385,1.942952863,0.00091047
944.671756,0.062236738,4.389055526,2.138975504,0.204250352,1.943387457,0.000897917
940.364742,0.062060446,4.363842286,2.149339239,0.199677646,1.943816294,0.000885629
936.096823,0.061892291,4.338819846,2.159558309,0.195279515,1.944239122,0.000873349
931.86747,0.061732125,4.313985611,2.169636465,0.191048135,1.944655944,0.000861335
927.676162,0.061579921,4.289336439,2.179577253,0.186975937,1.94506728,0.000849585
923.522388,0.061435639,4.264869791,2.189384239,0.183055579,1.945473131,0.000838099
919.405646,0.061299239,4.240582813,2.199061021,0.179280155,1.945873245,0.000826878
915.325444,0.061170676,4.216472916,2.20861105,0.175643874,1.946268138,0.000815664
911.281296,0.061049902,4.192537429,2.218037911,0.172139979,1.946657558,0.000804713
907.272727,0.060936865,4.168773717,2.227344841,0.168763271,1.947042021,0.000794025
903.29927,0.060831508,4.145179185,2.236535023,0.165508027,1.947421016,0.000783344
899.360465,0.060733891,4.1217514,2.24561212,0.162369314,1.947795317,0.000773182
895.455861,0.060643954,4.098487732,2.254579306,0.159341922,1.94816467,0.000763026
891.585014,0.060561749,4.07538596,2.263439597,0.15642189,1.948529078,0.000752876
887.747489,0.060487086,4.052443545,2.272196133,0.153604258,1.948888543,0.000743244
883.942857,0.060420014,4.029658122,2.280851881,0.150885072,1.949243581,0.000733361
880.170697,0.060360581,4.007027377,2.28940999,0.148260251,1.949593938,0.000723997
876.430595,0.060308709,3.984548926,2.297873193,0.145726492,1.949939874,0.000714637
872.722144,0.060264311,3.962220689,2.306244595,0.143279902,1.950281133,0.000705539
869.044944,0.060227557,3.940040274,2.314526872,0.140917137,1.950618231,0.000696446
865.398601,0.060198359,3.918005467,2.322722692,0.138635146,1.950951171,0.000687613
861.78273,0.060176752,3.896114249,2.330834689,0.136430739,1.951279698,0.000679042
858.196949,0.060162644,3.874364276,2.338865711,0.134301212,1.951604071,0.000670474
854.640884,0.060156195,3.85275366,2.346818133,0.132243524,1.951924291,0.000661911
851.114168,0.060157177,3.831280189,2.354694544,0.130255111,1.952240617,0.000653864
847.616438,0.060165748,3.809941852,2.362497098,0.128333703,1.952553051,0.000645565
844.14734,0.060181933,3.788736711,2.370228762,0.126476821,1.952861594,0.000637526
840.706522,0.060205764,3.767662503,2.377891215,0.124682113,1.953166249,0.000629747
837.29364,0.060237127,3.746717565,2.385487396,0.122947621,1.953467273,0.000621971
833.908356,0.060276178,3.725899786,2.393018935,0.121270875,1.953764412,0.000614455
830.550336,0.060322806,3.70520726,2.400488539,0.119650436,1.954058179,0.000606942
827.219251,0.060377163,3.684638164,2.407898006,0.118083905,1.954348065,0.000599688
823.91478,0.060439134,3.664190482,2.415249584,0.11656994,1.954634582,0.000592438
820.636605,0.060508868,3.643862555,2.422545259,0.115106621,1.954917733,0.000585191
817.384412,0.060586383,3.623652537,2.429787014,0.11369227,1.955197518,0.000578202
814.157895,0.060671833,3.603558529,2.436976817,0.112325443,1.955473939,0.000571217
810.95675,0.060764955,3.583578711,2.444116814,0.111004514,1.955746998,0.00056449
807.780679,0.06086604,3.563711362,2.45120854,0.109728322,1.956016695,0.000557766
804.629389,0.060974959,3.543954845,2.458254102,0.108495293,1.956283288,0.000551301
801.502591,0.06109186,3.52430748,2.465255203,0.107304307,1.956546779,0.000544837
798.4,0.061216901,3.504767397,2.472213712,0.106153849,1.956807423,0.000538377
795.321337,0.061349949,3.485332956,2.479131299,0.105042843,1.957064711,0.000532175
792.266325,0.061491012,3.466002473,2.486009816,0.103970225,1.957319156,0.000525975
789.234694,0.061640383,3.446774512,2.492850499,0.102934973,1.957570502,0.000519777
786.226175,0.06179793,3.42764715,2.499655568,0.101936044,1.957819007,0.000513837
783.240506,0.061963951,3.408619006,2.506426419,0.100972244,1.958064672,0.000507899
780.277427,0.062138161,3.389688356,2.513164452,0.100042797,1.958307497,0.000502219
777.336683,0.062321007,3.370853736,2.51987144,0.099146725,1.958547739,0.000496541
774.418023,0.062512204,3.352113479,2.526548943,0.098283075,1.958785144,0.000490865
771.521197,0.062712053,3.333466034,2.533198326,0.097451312,1.959019713,0.000485192
768.645963,0.062920714,3.314909956,2.539821309,0.096650303,1.959251702,0.000479775
765.792079,0.063138041,3.296443752,2.546419032,0.095879546,1.959481111,0.00047436
762.959309,0.063364196,3.278065744,2.55299319,0.095137935,1.959708198,0.000469203
760.14742,0.063599488,3.259774669,2.559545301,0.094425365,1.959932452,0.000464047
757.356181,0.063843625,3.241568757,2.56607644,0.093740582,1.960154384,0.000458892
754.585366,0.064097071,3.223446825,2.572588295,0.093083491,1.960373741,0.00045374
751.834751,0.064359683,3.205407333,2.579081916,0.09245286,1.960590524,0.000448844
749.104116,0.064631782,3.187448865,2.585558973,0.091848804,1.960805242,0.00044395
746.393245,0.064913226,3.169569802,2.592020685,0.091270105,1.961017387,0.000439058
743.701923,0.065204338,3.151768806,2.598468495,0.090716705,1.96122747,0.000434167
741.02994,0.065505289,3.134044662,2.604903429,0.090187988,1.961434981,0.000429532
738.377088,0.065815934,3.116395793,2.611327076,0.089683327,1.961640431,0.000424899
735.743163,0.06613661,3.098820752,2.617740448,0.089202312,1.961843566,0.000420268
733.127962,0.066467332,3.081318209,2.624144926,0.088744527,1.962044641,0.000415893
730.531287,0.066808437,3.06388697,2.630541886,0.088309751,1.962243402,0.000411264
727.952941,0.067159786,3.04652547,2.636932483,0.087897207,1.96244036,0.000406891
725.392732,0.067521729,3.029232276,2.643317881,0.087506691,1.962635005,0.00040252
722.850467,0.067894447,3.012006251,2.649699234,0.087138003,1.962827593,0.000398405
720.32596,0.068277971,2.994845886,2.656078049,0.08679056,1.963018124,0.000394291
717.819026,0.068672488,2.977749975,2.662455456,0.08646417,1.963206599,0.000389923
715.32948,0.069078366,2.960717113,2.668832382,0.086158464,1.96339302,0.000386066
712.857143,0.069495466,2.943746018,2.675210312,0.085873249,1.963577639,0.000381956
710.401837,0.069924162,2.926835217,2.681590527,0.085608148,1.96376046,0.000377846
707.963387,0.070364659,2.909983537,2.687973743,0.085362999,1.963941226,0.000373993
